"rating","film_id","title","description","count of movies","average movie rental rate","maximum rental duration","minimum rental duration"
"PG",524,"Lion Uncut","A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China","1","0.99000000000000000000",6,6
"PG",755,"Sabrina Midnight","A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert","1","4.9900000000000000",5,5
"PG",715,"Range Moonwalker","A Insightful Documentary of a Hunter And a Dentist who must Confront a Crocodile in A Baloon","1","4.9900000000000000",3,3
"PG",150,"Cider Desire","A Stunning Character Study of a Composer And a Mad Cow who must Succumb a Cat in Soviet Georgia","1","2.9900000000000000",7,7
"PG",802,"Sky Miracle","A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House","1","2.9900000000000000",7,7
"PG",703,"Punk Divorce","A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies","1","4.9900000000000000",6,6
"PG",695,"President Bang","A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia","1","4.9900000000000000",6,6
"PG",527,"Lola Agent","A Astounding Tale of a Mad Scientist And a Husband who must Redeem a Database Administrator in Ancient Japan","1","4.9900000000000000",4,4
"PG",656,"Papi Necklace","A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan","1","0.99000000000000000000",3,3
"PG",688,"Polish Brooklyn","A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback","1","0.99000000000000000000",6,6
"PG",914,"Trouble Date","A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan","1","2.9900000000000000",6,6
"PG",859,"Sugar Wonka","A Touching Story of a Dentist And a Database Administrator who must Conquer a Astronaut in An Abandoned Amusement Park","1","4.9900000000000000",3,3
"PG",590,"Money Harold","A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia","1","2.9900000000000000",3,3
"PG",19,"Amadeus Holy","A Emotional Display of a Pioneer And a Technical Writer who must Battle a Man in A Baloon","1","0.99000000000000000000",6,6
"PG",644,"Oscar Gold","A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia","1","2.9900000000000000",7,7
"PG",602,"Mourning Purple","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans","1","0.99000000000000000000",5,5
"PG",290,"Everyone Craft","A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria","1","0.99000000000000000000",4,4
"PG",468,"Invasion Cyclone","A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery","1","2.9900000000000000",5,5
"PG",506,"Lady Stage","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat","1","4.9900000000000000",4,4
"PG",469,"Iron Moon","A Fast-Paced Documentary of a Mad Cow And a Boy who must Pursue a Dentist in A Baloon","1","4.9900000000000000",7,7
"PG",662,"Paths Control","A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China","1","4.9900000000000000",3,3
"PG",204,"Dalmations Sweden","A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse","1","0.99000000000000000000",4,4
"PG",608,"Murder Antitrust","A Brilliant Yarn of a Car And a Database Administrator who must Escape a Boy in A MySQL Convention","1","2.9900000000000000",6,6
"PG",317,"Fireball Philadelphia","A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft","1","0.99000000000000000000",4,4
"PG",265,"Dying Maker","A Intrepid Tale of a Boat And a Monkey who must Kill a Cat in California","1","4.9900000000000000",5,5
"PG",185,"Cowboy Doom","A Astounding Drama of a Boy And a Lumberjack who must Fight a Butler in A Baloon","1","2.9900000000000000",3,3
"PG",841,"Star Operation","A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank","1","2.9900000000000000",5,5
"PG",91,"Bound Cheaper","A Thrilling Panorama of a Database Administrator And a Astronaut who must Challenge a Lumberjack in A Baloon","1","0.99000000000000000000",5,5
"PG",847,"Stock Glass","A Boring Epistle of a Crocodile And a Lumberjack who must Outgun a Moose in Ancient China","1","2.9900000000000000",7,7
"PG",624,"Nightmare Chill","A Brilliant Display of a Robot And a Butler who must Fight a Waitress in An Abandoned Mine Shaft","1","4.9900000000000000",3,3
"PG",305,"Fatal Haunted","A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan","1","2.9900000000000000",6,6
"PG",338,"Frisco Forrest","A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank","1","4.9900000000000000",6,6
"PG",912,"Trojan Tomorrow","A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India","1","2.9900000000000000",3,3
"PG",636,"Oleander Clue","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat","1","0.99000000000000000000",5,5
"PG",139,"Chasing Fight","A Astounding Saga of a Technical Writer And a Butler who must Battle a Butler in A Shark Tank","1","4.9900000000000000",7,7
"PG",681,"Pirates Roxanne","A Stunning Drama of a Woman And a Lumberjack who must Overcome a A Shark in The Canadian Rockies","1","0.99000000000000000000",4,4
"PG",743,"Room Roman","A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank","1","0.99000000000000000000",7,7
"PG",201,"Cyclone Family","A Lacklusture Drama of a Student And a Monkey who must Sink a Womanizer in A MySQL Convention","1","2.9900000000000000",7,7
"PG",844,"Steers Armageddon","A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention","1","4.9900000000000000",6,6
"PG",980,"Wizard Coldblooded","A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention","1","4.9900000000000000",4,4
"PG",207,"Dangerous Uptown","A Unbelieveable Story of a Mad Scientist And a Woman who must Overcome a Dog in California","1","4.9900000000000000",7,7
"PG",785,"Shawshank Bubble","A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park","1","4.9900000000000000",6,6
"PG",628,"Northwest Polish","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback","1","2.9900000000000000",5,5
"PG",664,"Patriot Roman","A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California","1","2.9900000000000000",6,6
"PG",893,"Titans Jerk","A Unbelieveable Panorama of a Feminist And a Sumo Wrestler who must Challenge a Technical Writer in Ancient China","1","4.9900000000000000",4,4
"PG",6,"Agent Truman","A Intrepid Panorama of a Robot And a Boy who must Escape a Sumo Wrestler in Ancient China","1","2.9900000000000000",3,3
"PG",963,"Watch Tracy","A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria","1","0.99000000000000000000",5,5
"PG",551,"Maiden Home","A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention","1","4.9900000000000000",3,3
"PG",446,"Hysterical Grail","A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse","1","4.9900000000000000",5,5
"PG",532,"Loser Hustler","A Stunning Drama of a Robot And a Feminist who must Outgun a Butler in Nigeria","1","4.9900000000000000",5,5
"PG",233,"Disciple Mother","A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank","1","0.99000000000000000000",3,3
"PG",991,"Worst Banger","A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback","1","2.9900000000000000",4,4
"PG",12,"Alaska Phantom","A Fanciful Saga of a Hunter And a Pastry Chef who must Vanquish a Boy in Australia","1","0.99000000000000000000",6,6
"PG",93,"Brannigan Sunrise","A Amazing Epistle of a Moose And a Crocodile who must Outrace a Dog in Berlin","1","4.9900000000000000",4,4
"PG",950,"Volume House","A Boring Tale of a Dog And a Woman who must Meet a Dentist in California","1","4.9900000000000000",7,7
"PG",564,"Massage Image","A Fateful Drama of a Frisbee And a Crocodile who must Vanquish a Dog in The First Manned Space Station","1","2.9900000000000000",4,4
"PG",252,"Dream Pickup","A Epic Display of a Car And a Composer who must Overcome a Forensic Psychologist in The Gulf of Mexico","1","2.9900000000000000",6,6
"PG",343,"Full Flatliners","A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank","1","2.9900000000000000",6,6
"PG",776,"Secret Groundhog","A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans","1","4.9900000000000000",6,6
"PG",871,"Sweden Shining","A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies","1","4.9900000000000000",6,6
"PG",327,"Fool Mockingbird","A Lacklusture Tale of a Crocodile And a Composer who must Defeat a Madman in A U-Boat","1","4.9900000000000000",3,3
"PG",194,"Crow Grease","A Awe-Inspiring Documentary of a Woman And a Husband who must Sink a Database Administrator in The First Manned Space Station","1","0.99000000000000000000",6,6
"PG",592,"Monster Spartacus","A Fast-Paced Story of a Waitress And a Cat who must Fight a Girl in Australia","1","2.9900000000000000",6,6
"PG",72,"Bill Others","A Stunning Saga of a Mad Scientist And a Forensic Psychologist who must Challenge a Squirrel in A MySQL Convention","1","2.9900000000000000",6,6
"PG",881,"Temple Attraction","A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia","1","4.9900000000000000",5,5
"PG",479,"Jedi Beneath","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria","1","0.99000000000000000000",7,7
"PG",463,"Instinct Airport","A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse","1","2.9900000000000000",4,4
"PG",13,"Ali Forever","A Action-Packed Drama of a Dentist And a Crocodile who must Battle a Feminist in The Canadian Rockies","1","4.9900000000000000",4,4
"PG",137,"Charade Duffel","A Action-Packed Display of a Man And a Waitress who must Build a Dog in A MySQL Convention","1","2.9900000000000000",3,3
"PG",414,"Hellfighters Sierra","A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia","1","2.9900000000000000",3,3
"PG",99,"Bringing Hysterical","A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat","1","2.9900000000000000",7,7
"PG",699,"Private Drop","A Stunning Story of a Technical Writer And a Hunter who must Succumb a Secret Agent in A Baloon","1","4.9900000000000000",7,7
"PG",883,"Tequila Past","A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria","1","4.9900000000000000",6,6
"PG",369,"Goodfellas Salute","A Unbelieveable Tale of a Dog And a Explorer who must Sink a Mad Cow in A Baloon Factory","1","4.9900000000000000",4,4
"PG",928,"Uptown Young","A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park","1","2.9900000000000000",5,5
"PG",600,"Motions Details","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House","1","0.99000000000000000000",5,5
"PG",374,"Graffiti Love","A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Build a Composer in Berlin","1","0.99000000000000000000",3,3
"PG",906,"Tramp Others","A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India","1","0.99000000000000000000",4,4
"PG",595,"Moon Bunch","A Beautiful Tale of a Astronaut And a Mad Cow who must Challenge a Cat in A Baloon Factory","1","0.99000000000000000000",7,7
"PG",902,"Trading Pinocchio","A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station","1","4.9900000000000000",6,6
"PG",772,"Sea Virgin","A Fast-Paced Documentary of a Technical Writer And a Pastry Chef who must Escape a Moose in A U-Boat","1","2.9900000000000000",4,4
"PG",142,"Chicken Hellfighters","A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia","1","0.99000000000000000000",3,3
"PG",924,"Unforgiven Zoolander","A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory","1","0.99000000000000000000",7,7
"PG",410,"Heaven Freedom","A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans","1","2.9900000000000000",7,7
"PG",637,"Open African","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat","1","4.9900000000000000",7,7
"PG",603,"Movie Shakespeare","A Insightful Display of a Database Administrator And a Student who must Build a Hunter in Berlin","1","4.9900000000000000",6,6
"PG",591,"Monsoon Cause","A Astounding Tale of a Crocodile And a Car who must Outrace a Squirrel in A U-Boat","1","4.9900000000000000",6,6
"PG",41,"Arsenic Independence","A Fanciful Documentary of a Mad Cow And a Womanizer who must Find a Dentist in Berlin","1","0.99000000000000000000",4,4
"PG",896,"Tootsie Pilot","A Awe-Inspiring Documentary of a Womanizer And a Pastry Chef who must Kill a Lumberjack in Berlin","1","0.99000000000000000000",3,3
"PG",131,"Center Dinosaur","A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California","1","4.9900000000000000",5,5
"PG",359,"Gladiator Westward","A Astounding Reflection of a Squirrel And a Sumo Wrestler who must Sink a Dentist in Ancient Japan","1","4.9900000000000000",6,6
"PG",869,"Suspects Quills","A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse","1","2.9900000000000000",4,4
"PG",37,"Arizona Bang","A Brilliant Panorama of a Mad Scientist And a Mad Cow who must Meet a Pioneer in A Monastery","1","2.9900000000000000",3,3
"PG",777,"Secretary Rouge","A Action-Packed Panorama of a Mad Cow And a Composer who must Discover a Robot in A Baloon Factory","1","4.9900000000000000",5,5
"PG",164,"Coast Rainbow","A Astounding Documentary of a Mad Cow And a Pioneer who must Challenge a Butler in The Sahara Desert","1","0.99000000000000000000",4,4
"PG",832,"Splash Gump","A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank","1","0.99000000000000000000",5,5
"PG",952,"Wagon Jaws","A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse","1","2.9900000000000000",7,7
"PG",78,"Blackout Private","A Intrepid Yarn of a Pastry Chef And a Mad Scientist who must Challenge a Secret Agent in Ancient Japan","1","2.9900000000000000",7,7
"PG",404,"Hate Handicap","A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station","1","0.99000000000000000000",4,4
"PG",987,"Words Hunter","A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention","1","2.9900000000000000",3,3
"PG",806,"Sleepy Japanese","A Emotional Epistle of a Moose And a Composer who must Fight a Technical Writer in The Outback","1","2.9900000000000000",4,4
"PG",611,"Musketeers Wait","A Touching Yarn of a Student And a Moose who must Fight a Mad Cow in Australia","1","4.9900000000000000",7,7
"PG",727,"Resurrection Silverado","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention","1","0.99000000000000000000",6,6
"PG",966,"Wedding Apollo","A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft","1","0.99000000000000000000",3,3
"PG",985,"Wonderland Christmas","A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station","1","4.9900000000000000",4,4
"PG",1,"Academy Dinosaur","A Epic Drama of a Feminist And a Mad Scientist who must Battle a Teacher in The Canadian Rockies","1","0.99000000000000000000",6,6
"PG",810,"Slums Duck","A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat","1","0.99000000000000000000",5,5
"PG",962,"Wasteland Divine","A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China","1","2.9900000000000000",7,7
"PG",635,"Oklahoma Jumanji","A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert","1","0.99000000000000000000",7,7
"PG",536,"Lovely Jingle","A Fanciful Yarn of a Crocodile And a Forensic Psychologist who must Discover a Crocodile in The Outback","1","2.9900000000000000",3,3
"PG",719,"Records Zorro","A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback","1","4.9900000000000000",7,7
"PG",515,"Legally Secretary","A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert","1","4.9900000000000000",7,7
"PG",557,"Manchurian Curtain","A Stunning Tale of a Mad Cow And a Boy who must Battle a Boy in Berlin","1","2.9900000000000000",5,5
"PG",143,"Chill Luck","A Lacklusture Epistle of a Boat And a Technical Writer who must Fight a A Shark in The Canadian Rockies","1","0.99000000000000000000",6,6
"PG",586,"Mockingbird Hollywood","A Thoughtful Panorama of a Man And a Car who must Sink a Composer in Berlin","1","0.99000000000000000000",4,4
"PG",639,"Opposite Necklace","A Fateful Epistle of a Crocodile And a Moose who must Kill a Explorer in Nigeria","1","4.9900000000000000",7,7
"PG",336,"French Holiday","A Thrilling Epistle of a Dog And a Feminist who must Kill a Madman in Berlin","1","4.9900000000000000",5,5
"PG",74,"Birch Antitrust","A Fanciful Panorama of a Husband And a Pioneer who must Outgun a Dog in A Baloon","1","4.9900000000000000",4,4
"PG",623,"Newton Labyrinth","A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India","1","0.99000000000000000000",4,4
"PG",485,"Jersey Sassy","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan","1","4.9900000000000000",6,6
"PG",894,"Tomatoes Hellfighters","A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank","1","0.99000000000000000000",6,6
"PG",814,"Snatch Slipper","A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin","1","4.9900000000000000",6,6
"PG",668,"Peak Forever","A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft","1","4.9900000000000000",7,7
"PG",481,"Jekyll Frogmen","A Fanciful Epistle of a Student And a Astronaut who must Kill a Waitress in A Shark Tank","1","2.9900000000000000",4,4
"PG",713,"Rainbow Shock","A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India","1","4.9900000000000000",3,3
